suburb,rooms,type,price,method,seller_g,date,distance,postcode,bedroom2,bathroom,car,landsize,building_area,year_built,council_area,lattitude,longtitude,region_name,property_count
South Melbourne,2,h,1150000,PI,Greg,22/4/17,2.1,3205,2,1,1,91,NA,1970,Port Phillip City Council,-37.836,144.9638,Southern Metropolitan,5943
South Melbourne,3,u,710000,VB,Greg,29/4/17,2.1,3205,3,2,2,0,150,2001,Port Phillip City Council,-37.8319,144.9682,Southern Metropolitan,5943
South Melbourne,2,h,NA,SP,Cayzer,29/4/17,2.1,3205,2,2,0,106,112,1986,Port Phillip City Council,-37.8344,144.9546,Southern Metropolitan,5943
South Melbourne,3,u,1150000,VB,Marshall,29/4/17,2.1,3205,NA,NA,NA,NA,NA,NA,Port Phillip City Council,NA,NA,Southern Metropolitan,5943
South Yarra,3,u,1320000,S,RT,6/5/17,3.3,3141,3,2,2,15,15,NA,Melbourne City Council,-37.8398,144.9945,Southern Metropolitan,14887
South Yarra,1,u,537000,S,hockingstuart,6/5/17,3.3,3141,1,1,1,0,NA,2000,Melbourne City Council,-37.8361,144.9966,Southern Metropolitan,14887
South Yarra,2,u,800000,VB,Beller,6/5/17,3.3,3141,2,2,2,0,NA,2000,Melbourne City Council,-37.8361,144.9966,Southern Metropolitan,14887
South Yarra,2,u,NA,S,Jellis,6/5/17,3.3,3141,2,1,1,0,NA,NA,Melbourne City Council,-37.8375,144.9984,Southern Metropolitan,14887
South Yarra,3,h,NA,SP,Biggin,8/4/17,3.3,3141,3,2,1,433,121,2000,Melbourne City Council,-37.8449,144.9864,Southern Metropolitan,14887
South Yarra,1,u,410000,S,hockingstuart,8/4/17,3.3,3141,1,1,0,0,NA,NA,Melbourne City Council,-37.8378,144.9883,Southern Metropolitan,14887
South Yarra,2,u,499000,S,hockingstuart,8/4/17,3.3,3141,2,1,1,0,NA,1970,Melbourne City Council,-37.8452,145.0001,Southern Metropolitan,14887
South Yarra,4,h,NA,S,Williams,8/4/17,3.3,3141,4,2,2,338,182,1895,Melbourne City Council,-37.8419,144.9868,Southern Metropolitan,14887
South Yarra,3,h,NA,S,Kay,8/4/17,3.3,3141,3,1,1,245,NA,NA,Melbourne City Council,-37.8423,144.9927,Southern Metropolitan,14887
South Yarra,2,h,1214000,S,hockingstuart,8/4/17,3.3,3141,2,1,0,161,82,1900,Melbourne City Council,-37.8454,144.9891,Southern Metropolitan,14887
South Yarra,3,t,NA,SN,Kay,8/4/17,3.3,3141,NA,NA,NA,NA,NA,NA,Melbourne City Council,NA,NA,Southern Metropolitan,14887
South Yarra,2,u,485000,PI,Biggin,8/4/17,3.3,3141,2,1,0,5467,73,1970,Melbourne City Council,-37.8406,145.0035,Southern Metropolitan,14887
South Yarra,1,u,NA,VB,Cayzer,13/5/17,3.3,3141,1,1,1,1466,NA,NA,Melbourne City Council,-37.8352,144.9922,Southern Metropolitan,14887
South Yarra,3,u,920000,S,Williams,13/5/17,3.3,3141,3,1,1,0,NA,1970,Melbourne City Council,-37.836,144.9782,Southern Metropolitan,14887
South Yarra,2,h,NA,SP,Kay,13/5/17,3.3,3141,2,1,4,350,131,1980,Melbourne City Council,-37.842,144.9869,Southern Metropolitan,14887
South Yarra,2,u,615000,S,hockingstuart,13/5/17,3.3,3141,2,1,1,0,NA,NA,Melbourne City Council,-37.837,144.9907,Southern Metropolitan,14887
South Yarra,3,h,NA,PI,Marshall,13/5/17,3.3,3141,3,2,1,278,NA,1890,Melbourne City Council,-37.8429,144.9888,Southern Metropolitan,14887
South Yarra,2,u,642000,S,Kay,13/5/17,3.3,3141,2,1,1,595,NA,NA,Melbourne City Council,-37.8422,144.9855,Southern Metropolitan,14887
South Yarra,1,u,NA,PI,Williams,13/5/17,3.3,3141,1,1,1,3434,52,2000,Melbourne City Council,-37.8378,144.9929,Southern Metropolitan,14887
South Yarra,1,u,440000,S,hockingstuart,20/5/17,3.3,3141,NA,NA,NA,NA,NA,NA,Melbourne City Council,NA,NA,Southern Metropolitan,14887
South Yarra,3,t,3475000,S,Marshall,20/5/17,3.3,3141,3,3,1,296,NA,NA,Melbourne City Council,-37.8366,144.9882,Southern Metropolitan,14887
South Yarra,2,h,1710000,PI,Jellis,20/5/17,3.3,3141,2,2,0,208,145,1880,Melbourne City Council,-37.8433,145.0024,Southern Metropolitan,14887
South Yarra,2,u,NA,PI,Williams,20/5/17,3.3,3141,2,1,1,0,59,2014,Melbourne City Council,-37.8379,144.9913,Southern Metropolitan,14887
South Yarra,4,h,NA,PI,Kay,20/5/17,3.3,3141,4,3,2,539,249,1910,Melbourne City Council,-37.8411,145.0021,Southern Metropolitan,14887
South Yarra,2,u,851000,S,Biggin,20/5/17,3.3,3141,2,1,1,284,NA,NA,Melbourne City Council,-37.8471,145.0019,Southern Metropolitan,14887
South Yarra,3,t,2030000,S,Kay,20/5/17,3.3,3141,3,2,2,201,NA,NA,Melbourne City Council,-37.8428,144.9877,Southern Metropolitan,14887
South Yarra,2,t,1040000,PI,RT,22/4/17,3.3,3141,NA,NA,NA,NA,NA,NA,Melbourne City Council,NA,NA,Southern Metropolitan,14887
South Yarra,2,h,1405000,S,Beller,22/4/17,3.3,3141,2,1,0,219,NA,NA,Melbourne City Council,-37.8424,144.9867,Southern Metropolitan,14887
South Yarra,2,u,850000,S,hockingstuart,22/4/17,3.3,3141,2,2,2,17200,NA,2000,Melbourne City Council,-37.8361,144.9966,Southern Metropolitan,14887
South Yarra,2,u,792500,S,Jellis,22/4/17,3.3,3141,2,1,1,0,106,1970,Melbourne City Council,-37.8383,144.9995,Southern Metropolitan,14887
South Yarra,2,t,880000,PI,Kay,29/4/17,3.3,3141,2,2,2,NA,NA,NA,Melbourne City Council,-37.8437,144.9869,Southern Metropolitan,14887
South Yarra,1,u,390500,SP,hockingstuart,29/4/17,3.3,3141,1,1,0,775,46,1960,Melbourne City Council,-37.8354,144.984,Southern Metropolitan,14887
South Yarra,2,u,NA,S,Jellis,29/4/17,3.3,3141,2,1,1,0,71,1970,Melbourne City Council,-37.837,144.9907,Southern Metropolitan,14887
South Yarra,3,u,2050000,S,Kay,29/4/17,3.3,3141,3,2,2,3197,NA,NA,Melbourne City Council,-37.8446,144.9844,Southern Metropolitan,14887
South Yarra,2,u,595000,S,Kay,29/4/17,3.3,3141,2,1,2,0,NA,NA,Melbourne City Council,-37.8447,145.0037,Southern Metropolitan,14887
St Kilda,1,u,346000,SP,Buxton,6/5/17,6.1,3182,1,1,1,678,NA,NA,Port Phillip City Council,-37.8585,144.983,Southern Metropolitan,13240
St Kilda,3,u,786000,S,McGrath,6/5/17,6.1,3182,NA,NA,NA,NA,NA,NA,Port Phillip City Council,-37.8723,144.9817,Southern Metropolitan,13240
St Kilda,1,u,520000,S,hockingstuart,8/4/17,6.1,3182,1,1,1,2422,NA,1970,Port Phillip City Council,-37.8644,144.9741,Southern Metropolitan,13240
St Kilda,1,u,320000,VB,hockingstuart,8/4/17,6.1,3182,1,1,1,1036,NA,NA,Port Phillip City Council,-37.8607,144.9873,Southern Metropolitan,13240
St Kilda,2,u,610500,SP,Buxton,8/4/17,6.1,3182,2,2,1,2920,84,2006,Port Phillip City Council,-37.8709,144.9807,Southern Metropolitan,13240
St Kilda,1,u,350000,VB,hockingstuart,8/4/17,6.1,3182,1,1,1,1236,NA,1968,Port Phillip City Council,-37.8585,144.9884,Southern Metropolitan,13240
St Kilda,2,h,1120000,S,hockingstuart,8/4/17,6.1,3182,2,1,0,135,74,1930,Port Phillip City Council,-37.8661,144.9802,Southern Metropolitan,13240
St Kilda,3,h,NA,SN,McGrath,8/4/17,6.1,3182,3,2,1,314,156,1930,Port Phillip City Council,-37.8642,144.9901,Southern Metropolitan,13240
St Kilda,3,h,1450000,VB,hockingstuart,8/4/17,6.1,3182,NA,NA,NA,NA,NA,NA,Port Phillip City Council,-37.858,144.9849,Southern Metropolitan,13240
St Kilda,2,h,1050000,S,Marshall,8/4/17,6.1,3182,NA,NA,NA,NA,NA,NA,Port Phillip City Council,NA,NA,Southern Metropolitan,13240
St Kilda,1,u,NA,SP,Smart,13/5/17,6.1,3182,1,1,1,0,51,1970,Port Phillip City Council,-37.8631,144.9749,Southern Metropolitan,13240
St Kilda,2,t,1077000,S,Marshall,13/5/17,6.1,3182,2,1,1,455,98,1890,Port Phillip City Council,-37.8636,144.9749,Southern Metropolitan,13240
St Kilda,2,h,1301000,S,Wilson,13/5/17,6.1,3182,2,1,1,165,97,1910,Port Phillip City Council,-37.8658,144.9774,Southern Metropolitan,13240
St Kilda,2,u,NA,SN,McGrath,13/5/17,6.1,3182,2,1,2,80,70,1970,Port Phillip City Council,-37.8577,144.9889,Southern Metropolitan,13240
St Kilda,2,h,1440000,S,Marshall,13/5/17,6.1,3182,2,1,2,194,112,1890,Port Phillip City Council,-37.8658,144.9795,Southern Metropolitan,13240
St Kilda,1,u,410000,VB,Hodges,13/5/17,6.1,3182,NA,NA,NA,NA,NA,NA,Port Phillip City Council,NA,NA,Southern Metropolitan,13240
St Kilda,3,h,NA,S,Marshall,20/5/17,6.1,3182,NA,NA,NA,NA,NA,NA,Port Phillip City Council,NA,NA,Southern Metropolitan,13240
St Kilda,2,u,680000,S,Buxton,20/5/17,6.1,3182,2,1,0,0,NA,NA,Port Phillip City Council,-37.859,144.9816,Southern Metropolitan,13240
St Kilda,3,h,1361000,S,Buxton,22/4/17,6.1,3182,3,1,0,246,NA,NA,Port Phillip City Council,-37.8635,144.991,Southern Metropolitan,13240
St Kilda,3,u,1000000,SP,McGrath,22/4/17,6.1,3182,3,1,0,0,115,1930,Port Phillip City Council,-37.8718,144.9767,Southern Metropolitan,13240
St Kilda,2,u,480000,S,Buxton,22/4/17,6.1,3182,NA,NA,NA,NA,NA,NA,Port Phillip City Council,-37.8708,144.9812,Southern Metropolitan,13240
St Kilda,1,u,NA,PN,hockingstuart,22/4/17,6.1,3182,1,1,0,0,68,1920,Port Phillip City Council,-37.8595,144.9821,Southern Metropolitan,13240
St Kilda,1,u,500000,PI,RT,22/4/17,6.1,3182,NA,NA,NA,NA,NA,NA,Port Phillip City Council,NA,NA,Southern Metropolitan,13240
St Kilda,4,h,NA,PN,White,29/4/17,6.1,3182,4,3,0,220,NA,NA,Port Phillip City Council,-37.8645,144.9762,Southern Metropolitan,13240
St Kilda,2,u,902000,S,McGrath,29/4/17,6.1,3182,2,1,1,18,NA,NA,Port Phillip City Council,-37.8624,144.9823,Southern Metropolitan,13240
St Kilda,3,u,1190000,S,Gary,29/4/17,6.1,3182,3,1,1,460,140,1955,Port Phillip City Council,-37.8623,144.9772,Southern Metropolitan,13240
St Kilda,2,h,920000,S,hockingstuart,29/4/17,6.1,3182,2,1,0,190,NA,NA,Port Phillip City Council,-37.8579,144.9844,Southern Metropolitan,13240
St Kilda,2,u,NA,SP,Buxton,29/4/17,6.1,3182,2,1,1,0,75,1965,Port Phillip City Council,-37.8647,144.9778,Southern Metropolitan,13240
St Kilda,2,u,482000,S,McGrath,29/4/17,6.1,3182,2,1,1,0,54,2004,Port Phillip City Council,-37.857,144.9867,Southern Metropolitan,13240
St Kilda,4,h,2260000,S,McGrath,29/4/17,6.1,3182,4,2,1,297,NA,NA,Port Phillip City Council,-37.8729,144.9794,Southern Metropolitan,13240
Strathmore,4,h,810000,PI,Nelson,6/5/17,9.7,3041,4,1,1,543,137,1960,Moonee Valley City Council,-37.7199,144.9044,Western Metropolitan,3284
Strathmore,3,h,NA,S,Nelson,6/5/17,9.7,3041,3,3,2,270,214,2015,Moonee Valley City Council,-37.7278,144.9179,Western Metropolitan,3284
Strathmore,3,h,750000,VB,Brad,8/4/17,9.7,3041,NA,NA,NA,NA,NA,NA,Moonee Valley City Council,NA,NA,Western Metropolitan,3284
Strathmore,3,h,1021000,S,Considine,8/4/17,9.7,3041,3,2,2,371,183,2014,Moonee Valley City Council,-37.7229,144.9055,Western Metropolitan,3284
Strathmore,3,t,925000,S,Frank,8/4/17,9.7,3041,3,3,1,555,293,NA,Moonee Valley City Council,-37.7345,144.9228,Western Metropolitan,3284
Strathmore,5,h,910000,SP,Brad,8/4/17,9.7,3041,5,2,2,533,204,1965,Moonee Valley City Council,-37.7189,144.9044,Western Metropolitan,3284
Strathmore,4,h,1225000,S,Considine,8/4/17,9.7,3041,NA,NA,NA,NA,NA,NA,Moonee Valley City Council,NA,NA,Western Metropolitan,3284
Strathmore,3,h,NA,S,Brad,8/4/17,9.7,3041,3,2,2,697,141,1960,Moonee Valley City Council,-37.7267,144.9199,Western Metropolitan,3284
Strathmore,3,h,900000,VB,Nelson,13/5/17,9.7,3041,3,1,2,531,NA,NA,Moonee Valley City Council,-37.7192,144.9045,Western Metropolitan,3284
Strathmore,4,h,NA,S,Brad,20/5/17,9.7,3041,NA,NA,NA,NA,NA,NA,Moonee Valley City Council,NA,NA,Western Metropolitan,3284
Strathmore,3,h,1350000,S,Nelson,20/5/17,9.7,3041,NA,NA,NA,NA,NA,NA,Moonee Valley City Council,NA,NA,Western Metropolitan,3284
Strathmore,3,h,995000,SP,Jellis,20/5/17,9.7,3041,3,2,3,653,NA,1940,Moonee Valley City Council,-37.7296,144.9225,Western Metropolitan,3284
Strathmore,3,h,860000,PI,McDonald,20/5/17,9.7,3041,NA,NA,NA,NA,NA,NA,Moonee Valley City Council,NA,NA,Western Metropolitan,3284
Strathmore,5,h,1150000,SP,Brad,20/5/17,9.7,3041,5,2,2,702,NA,NA,Moonee Valley City Council,-37.7253,144.9146,Western Metropolitan,3284
Strathmore,3,h,NA,SP,Nelson,29/4/17,9.7,3041,NA,NA,NA,NA,NA,NA,Moonee Valley City Council,NA,NA,Western Metropolitan,3284
Sunshine,3,h,940000,S,Douglas,6/5/17,12.6,3020,3,2,2,572,190,1950,Brimbank City Council,-37.7966,144.8256,Western Metropolitan,3755
Sunshine,4,h,726000,S,YPA,6/5/17,12.6,3020,4,2,0,567,95,1950,Brimbank City Council,-37.7866,144.8458,Western Metropolitan,3755
Sunshine,3,h,950000,S,Douglas,6/5/17,12.6,3020,3,1,1,725,NA,NA,Brimbank City Council,-37.7918,144.8419,Western Metropolitan,3755
Sunshine,4,h,760000,S,Douglas,8/4/17,12.6,3020,4,1,5,650,NA,NA,Brimbank City Council,-37.7867,144.8437,Western Metropolitan,3755
Sunshine,4,h,990000,S,FN,8/4/17,12.6,3020,4,1,6,654,189,1950,Brimbank City Council,-37.7803,144.8415,Western Metropolitan,3755
Sunshine,3,h,651500,S,Barry,8/4/17,12.6,3020,3,1,1,555,NA,NA,Brimbank City Council,-37.7988,144.822,Western Metropolitan,3755
Sunshine,3,h,600000,S,Barry,8/4/17,12.6,3020,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,3755
Sunshine,4,h,891000,S,hockingstuart,20/5/17,12.6,3020,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,3755
Sunshine,2,h,596000,S,Douglas,22/4/17,12.6,3020,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,3755
Sunshine,3,h,NA,SN,Barry,22/4/17,12.6,3020,3,1,4,553,NA,NA,Brimbank City Council,-37.7834,144.8398,Western Metropolitan,3755
Sunshine,4,h,970000,S,Douglas,22/4/17,12.6,3020,4,1,4,615,NA,NA,Brimbank City Council,-37.785,144.8383,Western Metropolitan,3755
Sunshine,3,h,841000,S,Douglas,22/4/17,12.6,3020,3,1,2,557,NA,1960,Brimbank City Council,-37.7811,144.8373,Western Metropolitan,3755
Sunshine,3,h,710000,S,Village,29/4/17,12.6,3020,3,1,0,483,NA,1950,Brimbank City Council,-37.7875,144.8456,Western Metropolitan,3755
Sunshine,3,h,840000,PI,FN,29/4/17,12.6,3020,3,1,1,462,108,1930,Brimbank City Council,-37.7894,144.8383,Western Metropolitan,3755
Sunshine,3,h,660000,S,Douglas,29/4/17,12.6,3020,3,2,2,660,NA,NA,Brimbank City Council,-37.7954,144.8246,Western Metropolitan,3755
Sunshine,3,h,692000,S,FN,29/4/17,12.6,3020,3,1,1,485,NA,NA,Brimbank City Council,-37.7868,144.8428,Western Metropolitan,3755
Sunshine North,3,h,830000,S,Douglas,6/5/17,13.3,3020,3,1,2,608,NA,NA,Brimbank City Council,-37.7743,144.8446,Western Metropolitan,4217
Sunshine North,3,h,600000,S,Douglas,6/5/17,13.3,3020,3,1,2,465,NA,NA,Brimbank City Council,-37.7549,144.8304,Western Metropolitan,4217
Sunshine North,3,h,660000,PI,Bells,8/4/17,13.3,3020,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,4217
Sunshine North,4,h,630000,S,Barry,8/4/17,13.3,3020,NA,NA,NA,NA,NA,NA,Brimbank City Council,-37.7657,144.8286,Western Metropolitan,4217
Sunshine North,3,h,NA,PI,Village,8/4/17,13.3,3020,3,3,2,306,142,2000,Brimbank City Council,-37.768,144.8413,Western Metropolitan,4217
Sunshine North,3,h,718000,S,Douglas,13/5/17,13.3,3020,3,1,2,551,NA,NA,Brimbank City Council,-37.771,144.8389,Western Metropolitan,4217
Sunshine North,3,u,412500,SP,Jas,20/5/17,13.3,3020,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,4217
Sunshine North,2,t,NA,W,YPA,20/5/17,13.3,3020,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,4217
Sunshine North,3,t,NA,PI,Barry,20/5/17,13.3,3020,3,2,1,346,168,2009,Brimbank City Council,-37.7663,144.8416,Western Metropolitan,4217
Sunshine North,4,h,775000,S,Douglas,29/4/17,13.3,3020,4,1,2,665,147,1980,Brimbank City Council,-37.7662,144.8383,Western Metropolitan,4217
Sunshine North,3,h,571000,S,GL,29/4/17,13.3,3020,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,4217
Sunshine North,3,h,490000,PI,Douglas,29/4/17,13.3,3020,3,1,1,546,145,1960,Brimbank City Council,-37.7676,144.8307,Western Metropolitan,4217
Sunshine West,3,h,716000,S,Barry,6/5/17,13.5,3020,3,1,1,534,120,1975,Brimbank City Council,-37.7886,144.821,Western Metropolitan,6763
Sunshine West,4,h,NA,PN,HAR,6/5/17,13.5,3020,4,1,1,700,136,1964,Brimbank City Council,-37.7845,144.806,Western Metropolitan,6763
Sunshine West,3,h,660000,S,Barry,8/4/17,13.5,3020,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,6763
Sunshine West,3,h,511000,S,Barry,8/4/17,13.5,3020,3,2,2,519,NA,NA,Brimbank City Council,-37.7997,144.7968,Western Metropolitan,6763
Sunshine West,4,h,515000,SP,Brad,8/4/17,13.5,3020,4,2,2,332,159,2006,Brimbank City Council,-37.7962,144.8064,Western Metropolitan,6763
Sunshine West,3,h,530000,S,Barry,8/4/17,13.5,3020,3,1,1,573,119,1970,Brimbank City Council,-37.8017,144.8258,Western Metropolitan,6763
Sunshine West,4,h,685000,S,Bells,13/5/17,13.5,3020,4,2,2,572,184,1967,Brimbank City Council,-37.7912,144.7979,Western Metropolitan,6763
Sunshine West,3,h,475000,S,Douglas,13/5/17,13.5,3020,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,6763
Sunshine West,1,u,NA,W,RW,20/5/17,13.5,3020,1,1,1,943,52,2012,Brimbank City Council,-37.7943,144.795,Western Metropolitan,6763
Sunshine West,3,h,NA,SN,Barry,22/4/17,13.5,3020,3,1,2,699,NA,NA,Brimbank City Council,-37.786,144.8145,Western Metropolitan,6763
Sunshine West,3,h,700000,PI,Douglas,22/4/17,13.5,3020,3,1,2,701,NA,NA,Brimbank City Council,-37.7889,144.8047,Western Metropolitan,6763
Sunshine West,3,t,521000,S,Bells,29/4/17,13.5,3020,3,3,2,134,NA,2008,Brimbank City Council,-37.79,144.7886,Western Metropolitan,6763
Sunshine West,3,h,571000,S,GL,29/4/17,13.5,3020,3,1,1,757,100,1950,Brimbank City Council,-37.7845,144.8088,Western Metropolitan,6763
Sunshine West,2,u,270000,S,S&L,29/4/17,13.5,3020,NA,NA,NA,NA,NA,NA,Brimbank City Council,-37.7855,144.8151,Western Metropolitan,6763
Sunshine West,3,h,710000,SP,S&L,29/4/17,13.5,3020,3,1,4,990,NA,NA,Brimbank City Council,-37.7928,144.8068,Western Metropolitan,6763
Surrey Hills,2,u,682000,S,Ham,6/5/17,11.2,3127,2,1,2,119,NA,NA,Boroondara City Council,-37.8271,145.1032,Southern Metropolitan,5457
Surrey Hills,3,h,1100000,VB,Jellis,6/5/17,11.2,3127,NA,NA,NA,NA,NA,NA,Boroondara City Council,NA,NA,Southern Metropolitan,5457
Surrey Hills,4,h,NA,S,Marshall,8/4/17,11.2,3127,4,2,2,981,185,1922,Boroondara City Council,-37.8282,145.0918,Southern Metropolitan,5457
Surrey Hills,2,u,825000,S,Fletchers,13/5/17,11.2,3127,2,1,2,180,85,1970,Boroondara City Council,-37.8351,145.103,Southern Metropolitan,5457
Surrey Hills,3,h,1525000,S,Fletchers,13/5/17,11.2,3127,3,2,2,347,195,2013,Boroondara City Council,-37.8323,145.105,Southern Metropolitan,5457
Surrey Hills,2,u,NA,PI,Fletchers,13/5/17,11.2,3127,2,1,2,234,NA,NA,Boroondara City Council,-37.8254,145.0909,Southern Metropolitan,5457
Surrey Hills,2,h,1260000,SP,Jellis,13/5/17,11.2,3127,2,1,0,269,124,1910,Boroondara City Council,-37.8201,145.0887,Southern Metropolitan,5457
Surrey Hills,4,h,NA,SN,Bekdon,13/5/17,11.2,3127,4,2,2,667,313,1970,Boroondara City Council,-37.8276,145.0948,Southern Metropolitan,5457
Surrey Hills,5,h,NA,S,Woodards,13/5/17,11.2,3127,5,3,4,585,232,1940,Boroondara City Council,-37.8352,145.0986,Southern Metropolitan,5457
Surrey Hills,4,h,2360000,S,Marshall,13/5/17,11.2,3127,4,2,2,764,265,1930,Boroondara City Council,-37.818,145.0946,Southern Metropolitan,5457
Surrey Hills,2,h,1250000,SP,Fletchers,20/5/17,11.2,3127,2,2,1,323,96,1980,Boroondara City Council,-37.823,145.0993,Southern Metropolitan,5457
Surrey Hills,4,h,1490000,S,Noel,20/5/17,11.2,3127,4,1,4,605,NA,NA,Boroondara City Council,-37.8292,145.1053,Southern Metropolitan,5457
Surrey Hills,3,h,NA,SN,Woodards,20/5/17,11.2,3127,3,1,2,781,NA,NA,Boroondara City Council,-37.8344,145.0974,Southern Metropolitan,5457
Surrey Hills,4,h,NA,S,Jellis,20/5/17,11.2,3127,4,3,3,864,NA,1920,Boroondara City Council,-37.8314,145.0892,Southern Metropolitan,5457
Surrey Hills,3,h,1100000,PI,Ray,20/5/17,11.2,3127,NA,NA,NA,NA,NA,NA,Boroondara City Council,NA,NA,Southern Metropolitan,5457
Surrey Hills,4,h,1600000,PI,Marshall,20/5/17,11.2,3127,4,1,2,600,186,1886,Boroondara City Council,-37.8327,145.0976,Southern Metropolitan,5457
Surrey Hills,4,h,NA,SN,Kay,20/5/17,11.2,3127,4,2,2,1015,NA,1910,Boroondara City Council,-37.8209,145.0969,Southern Metropolitan,5457
Surrey Hills,3,h,1652000,S,Kay,20/5/17,11.2,3127,3,2,2,368,150,NA,Boroondara City Council,-37.8176,145.0882,Southern Metropolitan,5457
Surrey Hills,2,u,925000,VB,Noel,20/5/17,11.2,3127,NA,NA,NA,NA,NA,NA,Boroondara City Council,NA,NA,Southern Metropolitan,5457
Surrey Hills,4,h,NA,S,Marshall,20/5/17,11.2,3127,4,2,2,1050,NA,NA,Boroondara City Council,-37.8221,145.1003,Southern Metropolitan,5457
Surrey Hills,4,h,NA,SN,Woodards,22/4/17,11.2,3127,4,2,4,1000,232,1880,Boroondara City Council,-37.827,145.0913,Southern Metropolitan,5457
Surrey Hills,3,h,NA,SN,Woodards,29/4/17,11.2,3127,3,1,2,560,NA,NA,Boroondara City Council,-37.8347,145.1044,Southern Metropolitan,5457
Surrey Hills,4,h,2370000,PI,Jellis,29/4/17,11.2,3127,4,3,2,773,300,1900,Boroondara City Council,-37.8263,145.0911,Southern Metropolitan,5457
Templestowe Lower,3,t,940000,PI,Jellis,6/5/17,13.8,3107,3,2,3,281,NA,2011,Manningham City Council,-37.7586,145.1211,Eastern Metropolitan,5420
Templestowe Lower,3,h,1503500,S,Noel,6/5/17,13.8,3107,3,1,1,907,NA,NA,Manningham City Council,-37.7628,145.1185,Eastern Metropolitan,5420
Templestowe Lower,3,t,950000,VB,hockingstuart,8/4/17,13.8,3107,3,2,2,306,NA,NA,Manningham City Council,-37.7658,145.1014,Eastern Metropolitan,5420
Templestowe Lower,3,h,1370000,S,Barry,8/4/17,13.8,3107,3,1,2,743,NA,NA,Manningham City Council,-37.7703,145.1086,Eastern Metropolitan,5420
Templestowe Lower,4,h,1181000,SP,Parkes,13/5/17,13.8,3107,4,2,2,805,NA,NA,Manningham City Council,-37.7565,145.1067,Eastern Metropolitan,5420
Templestowe Lower,3,h,1385000,S,Barry,13/5/17,13.8,3107,3,1,2,745,NA,NA,Manningham City Council,-37.769,145.1108,Eastern Metropolitan,5420
Templestowe Lower,3,h,1230000,S,Ray,20/5/17,13.8,3107,NA,NA,NA,NA,NA,NA,Manningham City Council,NA,NA,Eastern Metropolitan,5420
Templestowe Lower,3,h,1340000,S,Biggin,20/5/17,13.8,3107,NA,NA,NA,NA,NA,NA,Manningham City Council,NA,NA,Eastern Metropolitan,5420
Templestowe Lower,3,h,NA,S,Jellis,20/5/17,13.8,3107,NA,NA,NA,NA,NA,NA,Manningham City Council,NA,NA,Eastern Metropolitan,5420
Templestowe Lower,3,h,1180000,S,Philip,20/5/17,13.8,3107,3,1,3,655,NA,NA,Manningham City Council,-37.7685,145.1026,Eastern Metropolitan,5420
Templestowe Lower,4,h,1647000,S,Barry,22/4/17,13.8,3107,NA,NA,NA,NA,NA,NA,Manningham City Council,NA,NA,Eastern Metropolitan,5420
Templestowe Lower,4,h,NA,S,Barry,22/4/17,13.8,3107,4,2,2,839,200,1975,Manningham City Council,-37.7568,145.1176,Eastern Metropolitan,5420
Templestowe Lower,4,h,1550000,S,Ray,22/4/17,13.8,3107,NA,NA,NA,NA,NA,NA,Manningham City Council,NA,NA,Eastern Metropolitan,5420
Templestowe Lower,4,h,1302000,S,Ray,22/4/17,13.8,3107,4,2,2,650,NA,NA,Manningham City Council,-37.7686,145.1023,Eastern Metropolitan,5420
Templestowe Lower,5,h,1775000,S,Jellis,29/4/17,13.8,3107,5,4,2,501,NA,NA,Manningham City Council,-37.762,145.1244,Eastern Metropolitan,5420
Templestowe Lower,4,h,1611000,S,Barry,29/4/17,13.8,3107,NA,NA,NA,NA,NA,NA,Manningham City Council,NA,NA,Eastern Metropolitan,5420
Templestowe Lower,3,t,975000,PI,Jellis,29/4/17,13.8,3107,NA,NA,NA,NA,NA,NA,Manningham City Council,NA,NA,Eastern Metropolitan,5420
Thornbury,3,u,750000,SP,McGrath,6/5/17,6.5,3071,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,8870
